0x0db8672fc7,_100_attacker
0x0bb4f89cce,_100_keeper
0x02b42d02e4,_2
0x02c32a3272,_3
0x025d4ea7d1,_4
0x022a499747,_5
0x02b340c6fd,_6
0x02c447f66b,_7
0x04023cecae,_75m
0x0254f8ebfa,_8
0x09ff3d9d8d,__sp13_08
0x02464f02aa,_a
0x02df465310,_b
0x02af2ca79f,_g
0x02c2f14374,_r
0x0de50a97f8,_sp_08_02_old
0x09875f03c0,_sp_30_01
0x01e8b7be43,a
0x021be678b5,a0
0x1752426f33,a00damageairstop.nuanmb
0x146158e5ea,a00damagestop.nuanmb
0x15aebf6181,a00damagestopf.nuanmb
0x07495c7bfd,a00wait
0x0eccad6c9e,a00wait.nuanmb
0x0840993d6d,a00wait1
0x0fa699dbf2,a00wait1.nuanmb
0x08d9906cd7,a00wait2
0x0f2816dc11,a00wait2.nuanmb
0x08ae975c41,a00wait3
0x0fe4bcdc8f,a00wait3.nuanmb
0x0fee79d596,a00wait4.nuanmb
0x0f22d3d508,a00wait5.nuanmb
0x12229e5214,a00waititem.nuanmb
0x0338cc4ecc,a01
0x0729f2c4ef,a01turn
0x0e2341962d,a01turn.nuanmb
0x078443abfd,a01walk
0x145aa72e74,a01walkbrakel.nuanmb
0x1433960d6d,a01walkbraker.nuanmb
0x15597bb710,a01walkbrakerb.nuanmb
0x0bb5c66ec0,a01walkfast
0x120104ad8a,a01walkfast.nuanmb
0x136727526b,a01walkfastb.nuanmb
0x1433ede80c,a01walkmiddle.nuanmb
0x1563ce9d3b,a01walkmiddleb.nuanmb
0x180e9068ef,a01walkmiddleitem.nuanmb
0x0ded3904fd,a01walkpreset
0x0ba5a756d9,a01walkslow
0x12ef20f835,a01walkslow.nuanmb
0x133c17d823,a01walkslowb.nuanmb
0x166ea44b48,a01walkslowitem.nuanmb
0x03a1c51f76,a02
0x094a987d87,a02brakel
0x105ccce113,a02brakel.nuanmb
0x09b09740e4,a02braker
0x1035fdc20a,a02braker.nuanmb
0x07d51c7678,a02dash
0x0e0578bc40,a02dash.nuanmb
0x0f1c9205d4,a02dashb.nuanmb
0x127b1b5051,a02dashbrun.nuanmb
0x06265e8822,a02run
0x0d1ba5c0b0,a02run.nuanmb
0x0b20325fa5,a02runbrake
0x137357b30f,a02runbrakel.nuanmb
0x131a669016,a02runbraker.nuanmb
0x0edd8a1b9f,a02runr.nuanmb
0x0e54df44dd,a02turn.nuanmb
0x0bde619564,a02turndash
0x12e39580a9,a02turndash.nuanmb
0x0a8062b5ed,a02turnrun
0x1195c528ff,a02turnrun.nuanmb
0x0f9c1a0748,a02turnrunbrake
0x1604392561,a02turnrunbrake.nuanmb
0x1745704621,a02turnrunbrakel.nuanmb
0x03d6c22fe0,a03
0x07d4a184de,a03jump
0x0e29b249c6,a03jump.nuanmb
0x0d8e6fe2cd,a03jumpaerial
0x0e94e53e16,a03jumpaerialb
0x155b760e8d,a03jumpaerialb.nuanmb
0x16ac3f46ad,a03jumpaerialb2.nuanmb
0x15df3c0077,a03jumpaerialf.nuanmb
0x167f5c1042,a03jumpaerialf1.nuanmb
0x16f1d317a1,a03jumpaerialf2.nuanmb
0x163d79173f,a03jumpaerialf3.nuanmb
0x0f1865e934,a03jumpb.nuanmb
0x08176c75b7,a03jumpf
0x0f9c2fe7ce,a03jumpf.nuanmb
0x133779adba,a03jumpsquat.nuanmb
0x0348a6ba43,a04
0x0d3b874fda,a04damagefall
0x14664f0868,a04damagefall.nuanmb
0x073a6281d4,a04fall
0x0e451a233b,a04fall.nuanmb
0x0d2090f299,a04fallaerial
0x14e020fc2b,a04fallaerial.nuanmb
0x15c617e544,a04fallaerialb.nuanmb
0x15425debbe,a04fallaerialf.nuanmb
0x0fdb05cfff,a04fallb.nuanmb
0x0f5f4fc105,a04fallf.nuanmb
0x096a25c039,a04fallsp
0x0eba6fe320,a04fallspecial
0x1585dee12a,a04fallspecial.nuanmb
0x16b1752bcf,a04fallspecialb.nuanmb
0x16353f2535,a04fallspecialf.nuanmb
0x15a597d4b9,a04landingfallspecial
0x1c96cfb985,a04landingfallspecial.nuanmb
0x0a2e170e21,a04runfall
0x12c9d5f0c8,a04runfalll.nuanmb
0x12a0e4d3d1,a04runfallr.nuanmb
0x0b2167bd47,a04walkfall
0x1347be96d9,a04walkfalll.nuanmb
0x149503e81e,a04walkfalllb.nuanmb
0x132e8fb5c0,a04walkfallr.nuanmb
0x14f10171fd,a04walkfallrb.nuanmb
0x033fa18ad5,a05
0x0a4ce58b98,a05landing
0x112ab88c92,a05landing.nuanmb
0x0f52fa35f6,a05landingheavy
0x168387e9d0,a05landingheavy.nuanmb
0x0b689e3c03,a05landingl
0x1261ea642e,a05landingl.nuanmb
0x0f43d1135e,a05landinglight
0x167882bc1d,a05landinglight.nuanmb
0x1208db4737,a05landingr.nuanmb
0x0891f2549e,a05squat
0x0facfe3d84,a05squat.nuanmb
0x096698a3ee,a05squatb
0x10803285fc,a05squatb.nuanmb
0x0a66727e09,a05squatrv
0x118af1cdea,a05squatrv.nuanmb
0x0cea46b3f3,a05squatwait
0x1314a7b2d2,a05squatwait.nuanmb
0x1706ac1fc7,a05squatwaititem.nuanmb
0x03a6a8db6f,a06
0x156f9d6471,a06stepairpose.nuanmb
0x12d70d33f3,a06stepback.nuanmb
0x12b2a886b9,a06stepfall.nuanmb
0x12aa9805cb,a06stepjump.nuanmb
0x1286142e09,a06steppose.nuanmb
0x03d1afebf9,a07
0x034110f668,a08
0x033617c6fe,a09
0x026ce14823,a1
0x0356d04f1b,a10
0x0321d77f8d,a11
0x03b8de2e37,a12
0x03cfd91ea1,a13
0x0351bd8b02,a14
0x0326babb94,a15
0x03bfb3ea2e,a16
0x03c8b4dab8,a17
0x03580bc729,a18
0x032f0cf7bf,a19
0x1079c8ae1f,a1_front_effect1
0x10e0c1ffa5,a1_front_effect2
0x1097c6cf33,a1_front_effect3
0x1009a25a90,a1_front_effect4
0x107ea56a06,a1_front_effect5
0x10e7ac3bbc,a1_front_effect6
0x1090ab0b2a,a1_front_effect7
0x10001416bb,a1_front_effect8
0x107713262d,a1_front_effect9
0x02f5e81999,a2
0x037dfd1cd8,a20
0x030afa2c4e,a21
0x0393f37df4,a22
0x03e4f44d62,a23
0x037a90d8c1,a24
0x05739e3e0d,a2f_a
0x06739f96aa,a2fall
0x0282ef290f,a3
0x021c8bbcac,a4
0x026b8c8c3a,a5
0x02f285dd80,a6
0x028582ed16,a7
0x02153df087,a8
0x02623ac011,a9
0x03b1c26850,a_a
0x02078a19d7,aa
0x04ec5dfe38,aa_a
0x0457770dcf,aaka
0x080d823f7c,aaleg01m
0x0826af6cbf,aaleg02m
0x029e83486d,ab
0x07f464dd88,ab2fall
0x11702a4722,ab_d_change_frame
0x11ccfcc7c3,ab_d_enable_frame
0x17f030d085,ab_d_fall_landing_frame
0x1b1191a5a8,ab_d_fall_landing_frame_2nd
0x16a4c996c0,ab_d_hit_after_accel_y
0x1f509f9e63,ab_d_hit_after_back_max_speed_x
0x20387f794a,ab_d_hit_after_front_max_speed_x
0x1c1e0a6182,ab_d_hit_after_landing_frame
0x202ac11830,ab_d_hit_after_landing_frame_2nd
0x1a47948b98,ab_d_hit_after_max_accel_x
0x1ac4c3e2c4,ab_d_hit_after_max_speed_y
0x1a8b99f097,ab_d_hit_after_min_accel_x
0x1a0f9f1eab,ab_d_hit_after_min_stick_x
0x16279eff9c,ab_d_hit_after_speed_x
0x165099cf0a,ab_d_hit_after_speed_y
0x28a9837a63,ab_d_hit_after_stick_control_start_frame
0x123f975a99,ab_d_landing_frame
0x160d6126d6,ab_d_landing_frame_2nd
0x15242baa60,ab_d_motion_speed_mul
0x0b8553664e,ab_d_rotate
0x0ca5f64184,ab_d_stick_y
0x1a443ff2a2,ab_u_disable_landing_frame
0x12c20e1e3e,ab_u_landing_frame
0x16c9c19d84,ab_u_landing_frame_2nd
0x15e5da4099,ab_u_motion_speed_mul
0x0b354257fb,ab_u_rotate
0x153f3fc835,ab_u_shooting_accel_y
0x1ba5455a63,ab_u_shooting_brake_speed_x
0x1936620b1c,ab_u_shooting_max_speed_y
0x19150ea98d,ab_u_shooting_speed_x_mul
0x19286e803d,ab_u_shooting_speed_y_mul
0x1cb9b01f22,ab_u_shooting_stable_speed_x
0x08ac865cde,ability1
0x08358f0d64,ability2
0x0842883df2,ability3
0x0a8016d8b2,ability_id
0x0c69b57e5a,ability_name
0x10eff7550d,ability_personal
0x1279a9b658,able_brake_x_stick
0x0ca3fe0347,able_sisters
0x082b74b24e,ablocksh
0x08a67cbfbb,ablocksw
0x08f50debc7,abnormal
0x19367f82c5,abnormal_attack_cliff_max
0x0945de2255,abomasnow
0x04ce311a8e,abra
0x0503891a7a,absol
0x09ab78885f,absolute_
0x17c6cf6a8e,absolutely_safe_capsule
0x06152cc11e,absorb
0x0b9d72b463,absorb_area
0x105ca481dd,absorb_power_max
0x08df7a45d8,absorber
0x112c873aa6,absorber_size_mul
0x0e01f8133a,abstract_rate_
0x02e98478fb,ac
0x032c3f7083,acc
0x0e2c83f37b,acc_base_frame
0x0f2800a438,acc_ratio_frame
0x092a1d78d3,acc_slope
0x051c3e405c,acc_u
0x0b19b79512,acc_u_frame
0x055dfc36e5,accel
0x09a86d7b8f,accel_1st
0x0948f0b9ae,accel_2nd
0x09af458ec4,accel_3rd
0x1234e2c4c4,accel_change_frame
0x0ec19e6149,accel_couple_y
0x0d8c05adaf,accel_gravity
0x0ccf567e12,accel_length
0x0cc7082c37,accel_level9
0x0a0a8e8292,accel_line
0x15aa37653f,accel_on_powered_rail
0x0ecd2cad91,accel_on_stick
0x0bd983653e,accel_range
0x0e6524dc92,accel_single_y
0x0b4522c181,accel_speed
0x0a9823c858,accel_step
0x07ce9765a6,accel_x
0x0b95cb1d79,accel_x_air
0x1356277fcb,accel_x_delay_frame
0x121db5a4f2,accel_x_for_degree
0x09fd7b3e38,accel_x_l
0x098a7c0eae,accel_x_m
0x0bb4dd870b,accel_x_max
0x0b88d0b852,accel_x_min
0x0f37cd960d,accel_x_mul_air
0x1b159d5a0b,accel_x_mul_on_fall_special
0x0f2599c927,accel_x_on_fall
0x0fd153e021,accel_x_on_grab
0x0cdc737690,accel_x_rate
0x09707333cd,accel_x_s
0x07b9905530,accel_y
0x09e9637946,accel_y_1
0x09706a28fc,accel_y_2
0x09076d186a,accel_y_3
0x0999098dc9,accel_y_4
0x09ee0ebd5f,accel_y_5
0x0ba8ab34c9,accel_y_air
0x12fb1dcff4,accel_y_charge_max
0x0c8579218e,accel_y_copy
0x0bbdc9ad93,accel_y_mul
0x0f20b6824e,accel_y_mul_air
0x0e02425688,accel_y_on_air
0x10e6ae26de,accel_y_on_bound
0x0f32e2dd64,accel_y_on_fall
0x0ea31b4912,accel_y_on_rot
0x0e9b471e2c,accele_gravity
0x08409e5518,accele_x
0x065ce1fc42,accelx
0x062be6ccd4,accely
0x03c55cd5b6,ace
0x04ba1a00a0,aced
0x0b47f3cb1f,acid_attack
0x0569d37bdc,acl_x
0x051ed44b4a,acl_y
0x094c5af071,acliffoff
0x03afecf544,act
0x0935196e10,act_clear
0x09eb0695b1,act_event
0x0ee17a116b,act_get_spirit
0x0fa1b09d4d,act_hash_arrive
0x0e72bfcbca,act_hash_clear
0x0fb3ec0745,act_hash_decide
0x11d8384838,act_landing_frame
0x15f0e5f855,act_landing_frame_2nd
0x07750c3871,act_off
0x06672a15b0,act_on
0x086cf96241,act_open
0x0926811050,act_table
0x07e1c658fa,act_tbl
0x0647cc8c92,action
0x1110a6e709,action_comp_frame
0x0c5236f071,action_frame
0x0fce119fad,action_interval
0x0b32294316,action_list
0x0c773a73a5,action_list1
0x0cee33221f,action_list2
0x0c99341289,action_list3
0x14ce41778c,action_list_compound
0x0bfa3fec27,action_type
0x13205d8355,activate_point_init
0x160a832ab6,activate_point_init_hp
0x1a06769dc9,activate_point_upper_limit
0x1574a38abf,activate_wait_frame_l
0x1503a4ba29,activate_wait_frame_m
0x15f9ab874a,activate_wait_frame_s
0x179bc9a17b,active_area_param_table
0x1849e18674,active_condition_spot_01
0x18d0e8d7ce,active_condition_spot_02
0x18a7efe758,active_condition_spot_03
0x18398b72fb,active_condition_spot_04
0x184e8c426d,active_condition_spot_05
0x1a2b638279,active_condition_spot_flag
0x0c33c58e8b,active_frame
0x1008b37ede,active_frame_max
0x1034be4187,active_frame_min
0x1244369afc,active_time_buster
0x101c984c0f,active_time_jump
0x12139a6855,active_time_shield
0x11dba2a31e,active_time_smash
0x116bf67d7c,active_time_speed
0x05447556f9,actor
0x0df5b289f4,actor_cambell
0x0ba55e78eb,actor_falco
0x09f26dfa09,actor_fox
0x0810daf24a,actor_id
0x0d96900114,actor_krystal
0x0a4a2fd59b,actor_left
0x12ae0a6f95,actor_left_outside
0x15fa8df969,actor_left_outside_us
0x0da53d46f2,actor_left_us
0x0a668f97a8,actor_leon
0x0cbaea80d0,actor_meilin
0x0fb5ba59d2,actor_nature_50
0x0f5bb438fe,actor_nature_52
0x0f2cb30868,actor_nature_53
0x0fc5d0ad5d,actor_nature_55
0x0f5cd9fce7,actor_nature_56
0x0f2bdecc71,actor_nature_57
0x0fbb61d1e0,actor_nature_58
0x0fcc66e176,actor_nature_59
0x0f9e970a11,actor_nature_60
0x0fe9903a87,actor_nature_61
0x0c321057bd,actor_otacon
0x11213f0354,actor_palutena_30
0x11563833c2,actor_palutena_31
0x11b83652ee,actor_palutena_33
0x112652c74d,actor_palutena_34
0x115155f7db,actor_palutena_35
0x11bf5b96f7,actor_palutena_37
0x1158e3bbf0,actor_palutena_39
0x116e7e9593,actor_palutena_40
0x111979a505,actor_palutena_41
0x111e14611c,actor_palutena_45
0x0db243684d,actor_panther
0x0b459b2349,actor_peppy
0x0ca3a632f1,actor_pit_00
0x0cd4a10267,actor_pit_01
0x0c4da853dd,actor_pit_02
0x0c3aaf634b,actor_pit_03
0x0ca4cbf6e8,actor_pit_04
0x0cd3ccc67e,actor_pit_05
0x0c4ac597c4,actor_pit_06
0x0c3dc2a752,actor_pit_07
0x0cad7dbac3,actor_pit_08
0x0cda7a8a55,actor_pit_09
0x0ccdba3326,actor_pit_11
0x0c54b3629c,actor_pit_12
0x0c23b4520a,actor_pit_13
0x0ccad7f73f,actor_pit_15
0x0c24d99613,actor_pit_17
0x0cb4668b82,actor_pit_18
0x0c91905073,actor_pit_20
0x0ce69760e5,actor_pit_21
0x0d40c4cd9d,actor_pitb_92
0x0da9a768a8,actor_pitb_94
0x0b904e9e80,actor_right
0x13c93ad86c,actor_right_outside
0x16cdc5b982,actor_right_outside_us
0x0e9c76cdb9,actor_right_us
0x0c83c9f781,actor_slippy
0x0ac9f61911,actor_wolf
0x0277e0ed58,ad
0x0eee4aa06e,adam_malkovich
0x03fd1a73e7,add
0x09e04f3c24,add_accel
0x09bd324fc8,add_angle
0x178003a588,add_camera_range_bottom
0x153427d2ec,add_camera_range_left
0x165e517218,add_camera_range_right
0x145a6fcf28,add_camera_range_top
0x09386a4ea3,add_count
0x0afd161540,add_damage
0x1050f62a0f,add_damage_frame
0x163cdb9ed9,add_damage_start_frame
0x1694dcda33,add_fighter_attack_log
0x0cb303398d,add_fire_max
0x09084b360c,add_frame
0x0d444ab90d,add_gauge_mul
0x15b879adc2,add_hit_landing_frame
0x0f0fc2109b,add_hit_speed_y
0x06305d359b,add_hp
0x12b179886d,add_hp_flag_chance
0x0ab1306918,add_hp_max
0x12e63e30df,add_ice_damage_mul
0x0d067bb918,add_light_set
0x0feb6eaff9,add_motion_rate
0x098f2a3d90,add_score
0x09b295f437,add_speed
0x0fcce1b8f4,add_speed_mul_y
0x14c6fbc913,add_speed_on_landing
0x193eab058e,add_speed_on_powered_rail
0x0eb5e71c65,add_speed_rate
0x0f2d0c3c2e,add_speed_stick
0x0b08f38ece,add_speed_x
0x11458889e4,add_speed_x_shoot
0x11e3ff8250,add_speed_y_shoot
0x145302617f,add_squat_pass_frame
0x0aabf6c334,add_tex_id
0x108092c34e,additional_ratio
0x136406a9b8,additions_attack_01
0x13fd0ff802,additions_attack_02
0x138a08c894,additions_attack_03
0x13146c5d37,additions_attack_04
0x13636b6da1,additions_attack_05
0x13fa623c1b,additions_attack_06
0x138d650c8d,additions_attack_07
0x131dda111c,additions_attack_08
0x136add218a,additions_attack_09
0x130a1aa86f,additions_attack_10
0x137d1d98f9,additions_attack_11
0x13e414c943,additions_attack_12
0x139313f9d5,additions_attack_13
0x130d776c76,additions_attack_14
0x137a705ce0,additions_attack_15
0x13e3790d5a,additions_attack_16
0x0b7bae68ad,adepthscene
0x08c50ca65a,adhesion
0x166735dde8,adhesion_floor_invalid
0x073decf86d,adj_2_l
0x07c7e3c50e,adj_2_r
0x05ea53ebaa,adj_l
0x05105cd6c9,adj_r
0x064b038e1d,adjust
0x0c555d7bec,adjust_angle
0x16c133b5ff,adjust_damage_reaction
0x1201c526a9,adjust_danger_zone
0x0d25782fc6,adjust_height
0x0a4e498d45,adjust_pos
0x0c3c23a0fe,adjust_pos_x
0x0c4b249068,adjust_pos_y
0x0cd9c67bca,adjust_width
0x08d7482352,adjust_x
0x08a04f13c4,adjust_y
0x0b08bf5051,adv_save_no
0x194a129c23,adventure_hard_hp_mul_max
0x19761fa37a,adventure_hard_hp_mul_min
0x1c4c1f1994,adventure_hard_power_mul_max
0x1c701226cd,adventure_hard_power_mul_min
0x1066c260ab,adventure_hp_mul
0x145fbd1ff6,adventure_hp_mul_max
0x1463b020af,adventure_hp_mul_min
0x139e84e65a,adventure_power_mul
0x17919a9bab,adventure_power_mul_max
0x17ad97a4f2,adventure_power_mul_min
0x0909b5475e,advshop_1
0x0990bc16e4,advshop_2
0x09e7bb2672,advshop_3
0x0979dfb3d1,advshop_4
0x090ed88347,advshop_5
0x0200e7ddce,ae
0x09951cb383,aegislash
0x1229c5dfb4,aerial_hop_speed_y
0x0b99cc3fbc,aerial_type
0x06adb24841,aerith
0x05719229d8,aeron
0x0299ee8c74,af
0x05b864a9f0,afall
0x0825fffa1d,affinity
0x0d14e4e283,after_accel_y
0x140bbbb62a,after_interval_frame
0x12b5b71b2e,after_interval_max
0x1289ba2477,after_interval_min
0x12d5169d49,after_jump_accel_y
0x125641f415,after_jump_speed_x
0x122146c483,after_jump_speed_y
0x11f9bc23ff,after_quake_frame
0x0fd55bb428,after_rot_accel
0x13d88c27f4,after_rot_max_speed
0x02eee9bce2,ag
0x073ae90dfd,agahnim
0x06db3f1e65,agitha
0x027e56a173,ah
0x02095191e5,ai
0x0608b0dd4c,ai_pri
0x07888f1692,ai_type
0x1012db265f,aim_fighter_prob
0x03bc60b8fb,air
0x0bd687674f,air_accel_x
0x0f25ec86be,air_accel_x_add
0x0f71f4d4f8,air_accel_x_mul
0x15030a09c4,air_accel_x_stick_max
0x0ba18057d9,air_accel_y
0x0f4c94fd48,air_accel_y_mul
0x0fc37413cd,air_action_list
0x0f8ea9ee83,air_add_speed_y
0x092239f3ed,air_angle
0x100351cd45,air_angle_behind
0x0acbf08458,air_atk_hi
0x0ae085b3ec,air_attack
0x0e0d3e5aa2,air_attack_add
0x0ecb3c5898,air_attack_all
0x0c7fe5ed43,air_attack_b
0x1275387703,air_attack_brake_x
0x0c7888295a,air_attack_f
0x0df3292b3c,air_attack_hi
0x0d6d4ad35b,air_attack_lw
0x0e6d520bcc,air_attack_max
0x0e592608e4,air_attack_mul
0x126a77e989,air_attack_mul_min
0x0c7653a168,air_attack_n
0x12edc4fab6,air_attack_speed_x
0x172f350533,air_barrage_accel_mul_x
0x137a4947eb,air_barrage_accel_y
0x147f733df0,air_barrage_loop_max
0x1c9753a0e0,air_barrage_lw_landing_frame
0x1b9d51f927,air_barrage_speed_max_mul_x
0x14afdf19f6,air_barrage_y_stable
0x112509fa6d,air_brake_speed_x
0x0bba2bb330,air_brake_x
0x0f8e9e2748,air_brake_x_mul
0x0bcd2c83a6,air_brake_y
0x09e7d3cd80,air_catch
0x1463aa7017,air_catch_dragon_hit
0x0e487f0b25,air_catch_hang
0x0df7ec6d94,air_catch_hit
0x0be6a8bf82,air_catch_l
0x116bdd21b7,air_catch_landing
0x0ec62e546f,air_catch_pose
0x19dd0967b6,air_catch_probability_max
0x1901d1b1f1,air_catch_probability_mid
0x19e10458ef,air_catch_probability_min
0x0ab68dcabb,air_damage
0x146adc4596,air_damage_shake_mul
0x0821ce80b6,air_dash
0x0c8dabca13,air_dash_end
0x09c5ff63ca,air_death
0x0e8e133d3e,air_defense_up
0x0a74c1cdd7,air_detach
0x0770978045,air_end
0x0fdd025402,air_end_accel_y
0x0eaa032964,air_end_brake_
0x0fc6a9b0eb,air_end_brake_x
0x1b82a6d516,air_end_control_accel_x_mul
0x1cd36699d9,air_end_control_stable_x_mul
0x0f3e8f2495,air_end_gravity
0x09584836e0,air_end_l
0x13fc7c71ec,air_end_max_speed_x
0x0e9481ccae,air_end_no_ink
0x09a2470b83,air_end_r
0x13a817e3eb,air_end_speed_x_mul
0x1a14fd0399,air_end_speed_x_stable_mul
0x14511a63ec,air_end_stop_y_frame
0x147964ba0e,air_end_weak_frame_m
0x14836b876d,air_end_weak_frame_s
0x1484064374,air_end_weak_frame_w
